wavelength_nm,median_reflectance
736.5313653136532,0.9806377433495308
738.7453874538746,0.9799748020287091
740.959409594096,0.9806232457373033
743.1734317343173,0.9803090995324432
745.3874538745388,0.9808979590380257
747.6014760147602,0.9804765910488998
749.8154981549816,0.9810750675626253
752.0295202952029,0.9811806370325471
754.2435424354244,0.9813885829822758
756.4575645756458,0.9813818185972993
758.6715867158672,0.9806449732483261
760.8856088560885,0.981671149851485
763.09963099631,0.9806564333782669
765.3136531365315,0.9818933612806163
767.5276752767528,0.9816815495935012
769.7416974169741,0.9819692811252904
771.9557195571956,0.9820665811021823
774.1697416974171,0.9816713186284612
776.3837638376384,0.9812619011294929
778.5977859778598,0.9827829454598932
780.8118081180812,0.9818845969312153
783.0258302583027,0.9810857807697227
785.239852398524,0.9827715848041595
787.4538745387454,0.9827001089857459
789.6678966789668,0.9828157024854981
791.8819188191883,0.9825921394513427
794.0959409594096,0.982092757943651
796.309963099631,0.9827193056608324
798.5239852398524,0.981881239639268
800.7380073800739,0.9828206003654995
802.9520295202952,0.9815482113407406
805.1660516605166,0.9835647300515076
807.380073800738,0.9825187022026552
809.5940959409595,0.9816790822216832
811.8081180811809,0.9827811707053893
814.0221402214022,0.9833286383347168
816.2361623616237,0.9821386385519106
818.4501845018451,0.9819244975977719
820.6642066420665,0.9837071491233367
822.8782287822878,0.9820313907253043
825.0922509225093,0.9834066197216214
827.3062730627307,0.9841331261741516
829.5202952029521,0.9834799472689122
831.7343173431734,0.9823431043466178
833.9483394833949,0.9825085345354778
836.1623616236163,0.9832109557010167
838.3763837638377,0.982608422041435
840.590405904059,0.9844437353522053
842.8044280442805,0.9840647088620105
845.018450184502,0.9826561116259267
847.2324723247233,0.9838222501358809
849.4464944649446,0.9832020972701938
851.6605166051661,0.9838077900621433
853.8745387453876,0.9842138635455968
856.0885608856089,0.9844960628337356
858.3025830258302,0.984854399053931
860.5166051660517,0.9842135009279819
862.7306273062732,0.9837513690012467
864.9446494464945,0.9830209130721014
867.1586715867159,0.9850638537965198
869.3726937269373,0.985010686789686
871.5867158671588,0.9848766286589379
873.8007380073801,0.9852836646579226
876.0147601476015,0.9829109337969056
